video_id,view_count,video_size,video_length
ZeHs3173RA4,265653,263384619,1266
DnqRuxZoS3I,142345,1096711735,3354
MMIlV61RP7M,94474,10171887,106
vCT2PxrnFOQ,245946,43223504,174
ECS3HYDK_z0,142044,4515100712,4926
oZp1NIBjvYQ,683340,906828639,1187
VuElvYSFoy0,79182,23967267458,17411
RFXg8LK7F8k,63751,494589334,1290
LOuMsOCLc0c,245573,265934663,951
ci1J6zQHSDo,84555,2485435462,9718
-79GwarbDCk,166827,3414487,43
XxXLWuVRe0o,123309,114867361,522
UfqmUFWaUVo,103955,6501881861,6174
74io4RxUbSQ,160931,3973908,21
Czv_ikDtWKo,99653,130357486,2376
nZEMPPhm10w,261919,56999193,413
a6AhFxSUVww,200593,1888284010,2893
PDLwJCV6JPY,115199,280330293,1351
Lv-zoWkgjwo,100364,101217760,773
2jnY9jS2IiE,2521700,12578898,44
saueaVIwmWU,44360,24839278,144
wwJS1G6GAeQ,205463,165797519,991
Pm8FwaIvpRA,55809,229208854,1030
T4CCFsWjNeM,286405,204980764,1480
GvGa9LwtzYQ,44290,39913243400,26312
moTI63rsC7Q,128550,46302828,145
xweyh42iKd0,182648,97978620,516
k2T6MiVYwvQ,107256,303463218,743
44pfY0RXnNc,74138,850497703,1494
HSK7sM0h33U,119135,2262501892,1830
gqTYNeIqCCg,483163,670197753,1657
awe0Thv_RQw,1053605,939480565,8628
JfaDOhFj_bE,56822,14060717,59
ul7xO1R6X98,1172334,1438272736,1085
CoLspajPTSY,3434501,316547135,1181
u1R_mEETwHg,115425,33638095180,25475
TsLwmVJu294,59648,1050823709,1012
7at89Fyb32s,65466,1662217801,525
yllH2scIsSs,258929,138911640,508
LW2epGh7tWo,35328,257582260,1620
RXNNU3ALzBQ,146612,709969820,4621
CJrE7d9Y23g,823326,4979990885,2960
gs3BG9hql_o,728416,138081037,920
CvZ0zzbaIEk,175473,110008027,440
6gWg-GW4bzg,104810,11945436,99
QfBqTwMFg_c,477922,200431361,1148
TGXdvc0luVI,95997,21114382741,14914
FgWLgVtTnLQ,26237,507806084,3638
QJZgSf5sOwc,50679,17541506465,13997
uvjDODHuioY,44262,885184173,602
T9vnoQmcIfU,81016,32701454,165
pUnc291CVgA,130108,193835208,639
49-F923c3s0,92901,242880315,668
nIvPCZSBqS8,911239,109272502,689
AZhiQzKLMzY,362395,677336333,1987
Z2wrjsTIaiY,52051,296652222,1207
G6rmQxlWLjk,519939,288777720,735
_tEEGpfV2kk,208464,472374558,1383
ri0wsGo06is,910964,235755415,1970
cWVyHuYYIzA,68170,61879358,670
p-cjXtG8jHY,333024,260953136,870
eif81ZRltT4,58913,153256687,987
d8WwFgjGECE,562694,687964161,2113
NRQK--UkF5c,560907,483167090,1233
Us78g7X-MhI,27633,264045185,1351
wr7a0QgOf1g,39133,295749242,1039
NU0IhCrXa4Q,45497,400705630,1995
fJ0546MqCCs,22754,186553316,1204
2jO6Ig4ypSg,358794,1285750901,1415
Pxqrg-F68Vo,75273,4349132025,2593
zCYd-fHKaQ4,123515,199710165,508
ONn0dODlhq4,545054,68724938,676
a7z7QTJTKpY,384520,111566304,1353
KdRVlEW6bHQ,325640,532559859,1485
Wb8sMhBos7c,123960,284496919,1499
jt8zcjdBnXw,35526,16022609688,11925
M9CqkVAd7MA,84078,114446577,1056
C2i9W3m5pw0,176706,586745081,5023
hgp3HyYwWYo,40607,25247254086,19541
EimWKwE2LiA,144965,13913282,57
erxPS2YB0Ys,45872,47326124,260
TQ7AxFZzRbQ,22565,19130035889,16293
ZCR-zxaMFDc,202327,480571335,2579
NQ0ji0ftbrA,47186,296023138,785
qITkhJ0DYJc,134412,365546137,2312
yu_CM9JV5dg,39162,369721956,436
u1yqMjbyeuA,201466,442815095,1338
cJGsTQVyIcU,461394,129097745,904
QRka2vpNdmg,69785,371394782,979
Mq32uTuwEsg,259445,106837371,730
nc2ktLOBWS0,48992,251548827,1225
o5mo6-rc6Uw,77538,5328510,89
UHBD6ByQBBs,273933,6932636,37
dZ0aM_Fters,78959,1559444607,3620
BQ7yurzov_o,68174,265731448,1077
izbab7S6abQ,51520,131908316,653
ea8o9nFzSwE,252011,521312086,1089
CZCLMSYamy0,218763,2520464872,2739
m13BBD6wAFQ,1176828,1660219889,1930
YIzebGaVHWI,1610305,2143599422,2925
y-yDSIYTEJA,571681,3050230616,3419
KUMWkvAjUqI,508687,1042560920,702
12t_iy3UzEM,568048,1231695369,4617
ZMeUrOmrGxk,364268,50304106,649
0yc1S0VrnbU,703380,507843348,503
aUexQatqQBg,318325,350844792,824
gshv_e7EG50,575731,1215032809,1300
3Qvu5Au_1tk,301116,2013520459,1364
78xPvaxxthg,6756349,497940242,1612
5HyuE-ZIISg,299080,42635118,262
3wLem5-ZkEI,181816,1602543498,10440
Y6qUqabk-aE,283536,308557210,1210
xdnhUzfdLds,1126353,1093633006,8162
UWoBKT6XStA,33132,4685780123,2964
i84Vo3NrKRU,8920786,3203002,24
3bJUUP-huSQ,68478,4867630100,3076
HsQpO4V-YIg,1182462,39729289,290
YFvSq4Mc1sY,165617,752387396,2085
b7RtM4Rjwe8,1596326,9451901004,6582
oHZLxH6fTKk,137152,507349040,1911
vlP-OK8TOI4,223238,1111281522,6585
HNBvY6J9Pqs,88098,53264399,587
30dIfRzEm2U,70654,221985144,1191
L3BgXfOvwew,152559,2905569,31
LdmyASM1o98,1122288,218664718,1131
exsnhXza4ww,450563,766983703,1351
ZlHu81Dikco,313868,962593618,2442
JH_zuDE5rEk,111562,175569028,935
1Y09-YMOS-w,84577,22918066641,18351
UEfOjbxDaME,113952,94994127,520
5zgU3hql8wc,165726,432071808,4051
-j7QuRwHzIs,2525223,4664418,24
4lkfyR4ZYWo,153768,1511190,14
OWL9Upw84HI,159257,172690997,185
ZVTOrqn1nEM,62196,182351412,1557
WKUk5C3I0mU,64642,738388113,867
jLGC4_POFGg,74286,482021998,2717
Pu9M9sQV6oU,32817,5643003729,1853
_z4-44sGlZE,34591,2465786817,3130
scqBsuiBI4w,100592,5035840,35
YjhhdkEudLQ,75127,138544085,945
bQacUDoG-Xg,45526,205945327,983
2l7UA5QtdT4,59669,137475097,1215
wuskCNGAyJM,533226,483730322,4198
AN2svE-TMZo,223521,3169596958,2662
SVIYoNNc_0A,38693,293371794,1618
o_VlsLiNFNY,1367667,1400024790,882
TCPSYKhfEWg,965515,209536085,1023
BfVlcuMgMlQ,192616,955324409,2588
CWtvuGu5i0E,48192,22437526528,18149
UqddBeCuznw,349267,360868600,943
Iz4UF1CZh8M,512576,83490879,575
_iyKmglDI8M,39415,516873680,8537
G32nHJEyQnU,47779,185862127,2142
3QJE39Ir1yk,34555,375601864,2861
oekEnr97D4I,38490,22206517566,16067
wscyNw69XnM,42263,299158222,755
0UFAOIt5I2U,70302,404134773,653
3ymvwnBvSrc,46558,551401568,2487
OcYX-B0GioY,258082,10214424,39
-vW5BT6GUKA,58556,264455435,368
eyIyXGGwCtc,61816,1939207418,9666
rrhME7F7fGY,151678,369851312,976
LJGOhnr6fNU,292392,454820792,1436
yDJj5FNzjnM,65204,139638848,1222
Et9tIJ94YIM,110021,152856828,885
roO62lXcrX0,131202,1077781752,4722
PimUc5nXqUQ,145925,334562943,974
U8Q3mT580pM,32213,547474743,1487
feqC3VrmCHU,21992,1468977698,7348
kk64AHNeTjQ,87369,38212624,343
z8ETPJONjEs,63154,327484136,1476
uyGshB3kDHg,350212,543245000,3536
nZPi0x452iE,260616,714459042,1910
09nbkLUQVlU,506203,450038681,2085
C1eYqrV3-uM,37339,680792386,7032
puZ3poLO9GA,2257210,108180395,813
i6sbfUHMte0,417243,3783057184,3120
N-_faTyYcNc,261987,140713000,532
55BID6mSzFk,239712,931782594,7446
e0SQSlzPvs4,548399,207600932,2235
v-vEaQaPJHE,535441,491609728,1246
gyTUnFqYHwE,70435,343380573,1735
TFx1c0pqIks,40085,3749110791,2535
G1qZXHYuUpo,40057,476180105,635
P_TppUoWDIU,361487,1065652622,1191
daUOTuyZgWw,526015,270555046,652
FIeIlAo-jWc,571730,11954575,54
fsYXhN5BcY8,693723,96427229,851
hmEXHqmTuEc,35592,77039282,864
kAJFrDptVvE,36483,34656364527,24451
vGcpgsEbM8k,47487,32558062,159
UMwZLd0y3Tk,35578,348452508,3740
mBW4T-BwD-8,68346,425089709,416
6zRxHYyqUzI,155500,1013336110,767
3vhHWBoDMCQ,62541,396202572,1856
LDqY2udtVj8,132438,3079097143,1702
aYZLSzJh7Mo,450838,1000215867,1214
IG5gc7TEub0,141198,641317473,846
NtGaazn2bFI,124995,106093342,743
B781ygNttUk,56831,338566922,814
PRizn0o7t1E,36437,20325022,99
mcwo3ghPDVM,500723,2577536897,1471
MPaK_fuGPwE,193515,530620997,2612
SwXdslUE8Fw,291514,591459567,1521
NNeo6vY9eO8,125567,356815685,2316
hsa5iUku9SE,95347,9000228227,7290
aNFQUfCygWY,101832,627847799,704
JbLj2JFQVFQ,228434,319578220,1193
c4aFfd-vtxA,298963,1188473685,800
6l_f0ncQC70,39135,133656029,877
zY07aCH8Qsw,101057,91258228,399
CG0rmGJEBmc,830914,1279744288,1829
9ZeslePfprY,546858,1131624217,4935
uJpPGJ6tVE0,1239020,566624527,1839
XFwt_kMFnlc,536696,224073386,1170
RdwJyw_P5zI,333396,1979112041,2655
ESSN-CTmbxk,446134,304107318,1386
GoST0X1QHdA,369204,87341995,48
_ob_faikBl0,400047,8630924,76
DmufmY59AcM,183421,467022240,1577
mEfq-g1K4Xo,521931,15034495101,37926
fs8G188jke0,133947,717758815,2125
MNbM4tA_MmU,381354,149445676,123
tsbg0eiKU1I,487894,168992597,369
OS8taasZl8k,624797,42302685,234
N-5TnYfyVJk,376478,95587933,837
pnyxNnguqNE,182374,2134894881,2653
5odz4v0b88E,148463,1957242435,8115
67aUWbuYt0E,1331181,5162061801,3441
L0q2T0GEkhA,451886,1109227789,1228
_Mi4HwegWDI,152649,3040343556,1835
ojVzePT9gvE,73917,45191301,365
ty4x3A7jYjo,213869,21085139164,21265
QpjnyndoJj0,415909,1036724329,8260
wCW0KkqfW1U,102043,660223115,5535
Jv7SYCDpj3Q,21965,86772485,378
yewHZf5lWfo,1281407,88689780,606
qvdgnOPQ_mU,141283,2528139290,3336
8OL4VpM_fOo,170068,227324574,1440
N46oOpoBatM,498551,1434715967,1091
tP8GsN_lNyc,692150,884946455,1152
h64gXRfdf4U,72089,2178838547,2369
fpGgzTMB2IY,98007,74775835,487
z4O6GByfq8Y,895544,113877343,984
jC6OdqBbHh8,93442,898333171,4665
O0DPICkQuCs,350150,259420042,959
yrGR11TDRYM,957958,55313005,554
ofsB1ZR67rI,37211,15241466,164
cW4Gpzbedok,35909,94281787,284
Zn5tR-3tMqU,2593050,1093407460,8162
OAFVXZT-DQo,29469,210097013,1220
t11qLLr69Ng,53705,720473408,1942
9_gEUIfzSfg,60708,2664119938,2087
u1CwOVn_zTI,48342,232861598,725
FFearJ9Ccfs,75819,1735096930,1333
RGboP7xl9Go,130208,382681339,1572
jAjvXHiMab0,88375,650064870,3896
QH9819NPpVA,19330,199301223,1338
FPnA_8bJq9A,142223,55362856,294
_2GFsiQPPDc,183399,276489415,1389
1xOrE0st7Bo,237271,1128101906,6098
T47r1V86Ruk,67393,238900428,180
iR9OTNA12Rg,147064,10440753,60
KGnVBMdY5xA,48561,368644654,1450
9__D2GvNE2s,73298,1605688426,1230
SOzLeeqD47Y,1055938,275312045,866
Yt1Jt_GGFmQ,52513,600000238,1030
niVBUVm9hp8,137874,413207139,1627
JCSSGS7I9fE,680555,785747762,6074
TTd386dN3cg,42472,19988587431,20450
iU68n1oayn8,75690,26386686160,20720
EeczLFzq11E,963739,83307684,603
NNFn9c-aTjo,689533,416518741,1367
-Ma70JOLm3Q,68484,487338171,1249
NmnadbDAhlg,112290,860509900,2221
AWPA7fj1Bm0,54413,2931003773,3986
vKZNywt663E,103785,16267548153,7244
Z2a_gF5buyA,70043,164031146,816
tf7V79UxGao,666236,451117543,1128
a5uOmqN0nkY,90374,19133722466,14210
4mKAUCQqphA,34609,46365808959,29596
CVjdc_bQ5Mc,62163,812779879,3749
tUS1qy2HL7c,342875,629381562,3428
03SwVV7eai4,138644,352042760,1254
ZHmqRJ0TRyQ,609847,601181155,4757
1nZO36R1MX0,932668,8095003150,4671
ajIoT4xGunY,527953,37144048,236
uvaQnRD739s,237978,1120434472,8641
mwl_MVQINZs,32988,140431776,741
xEgb5eBbX-w,104988,7655441380,6353
FzS1wDYi9DQ,54140,122908280,534
4ZzmU5P9n-0,61008,226418295,1019
-nNn24L6CdI,509048,408001913,1179
sOzcJQHp1TA,37672,247410151,903
PZRKYlg9VNc,338015,451955133,1242
kc1HBar6crg,69195,111923246,755
Cw_2HuA2Is8,161777,276372446,1195
MbSgFXw7KMY,79090,434517659,1867
gYIb-GAZHI0,261261,238830097,1622
-StcrFBx_2E,122275,114200845,1068
N7Yo4v8vu8M,522101,67083333,630
Ww9YtU0Hygc,81247,107664695,150
coFn2c2ROFY,72226,98719122,699
MYco7-UFSMU,370524,1785959922,2118
SZ3ehYgFSJ8,113152,25303048,295
8kToVRwhZks,192712,707998601,1712
wLAbzMhP74o,230856,534709450,2630
LFhn0SAc838,48408,9095695,56
cfyy1MS_3MM,42446,26842007,337
pD2p6B1mxPo,35842,666020656,724
PCMbrY72zms,109533,873901647,4433
gs8cTqmnLi0,432361,170615641,975
yvpX8hqFsXs,57316,1786804183,2355
lzmtlL0L7pg,131939,355207893,2383
WhW_eFDot4M,30294,12790387361,9940
Uhq7AH-Xha8,352058,1033972112,1172
ls8f8y-hYI0,70169,408380958,5672
CS-4XDBU6pE,824876,3796538,36
cL-UQ9c88AI,104803,76997160,100
AGIZvL3ePK0,144599,831596276,3199
pmYBf9oJRpY,30577,19224601534,13261
l7y-bNXVEXU,84370,16022192567,11474
Gw_3IHzMJZ4,161217,489545116,687
cKBaYtvhZmw,79978,743314017,911
tI8po_7w9PE,50060,639204291,1925
tW3pLOaCptE,163368,682659265,4028
-1p8kAo_czM,245297,142770563,653
pimYnxBbinU,190660,460590897,688
_a5gPwwdzqw,1438284,351248151,1997
qJjDfQO0dSs,431273,2069263797,1008
0_-E14fuNng,900480,1291429278,1098
BcMQ4wC4AjU,2602489,32185806,127
RcRu3krFEz4,374148,491863136,1270
QeGdOfq1ugA,326430,62336980,269
CJvj9YXmJkg,90358,35754814,133
6CPGM6-xXNs,177651,45249426,312
SKO5_KhtKHo,6621777,557008548,1653
Nlg6nElKApE,99028,2135548966,5741
HPPl2Rq2-HQ,726201,20374806555,35450
-kLPiiCV8oM,535151,26982887,176
J9RIuWMdBWc,4757541,1600317,12
qhIL9Pe3kO8,390961,2010338196,10766
Tc7zWcTY5d0,145230,234412994,724
H6e60pbXB1E,222531,380696458,1026
_oZ8rUmo5uI,183267,803444820,1252
AbG6Na4xlxs,362966,857522540,2090
dRNpphQB7tg,259498,7524491,42
9GBIOGBJ76M,163753,416550099,517
rAZksvpiVP8,132922,22006264288,22280
RVlw1P6lS8Y,106921,15202720260,11945
okJ9DoQ7K3s,177220,103395901,432
WMAUNukzp3Y,74560,255353158,1211
gpnsibArz34,1355503,234962946,1040
QQ6Qn76bwoI,198123,77176822,416
F5nUFvR6a0M,73852,305935884,696
rtaHQsTp0-Y,411475,1026349565,8818
5XiVNaIkSLo,89394,707780658,1723
6JUBynasXVI,1638571,2015983824,1182
T96DygUSbig,141218,210612306,1401
QA1wrKihPgE,436448,279340341,700
YR2Tl5LPosM,112628,640743295,705
MNHLQ9mbHNE,678020,917193821,1152
FHm_Mf36L5Q,353263,47522528,328
o5z6PZifMg0,189755,221985708,685
D5zTrlhFv2o,73772,100697264,529
MaD_4c6KQ2A,846069,44134784,285
PkS3URRJh2g,67724,690378871,1992
QgyTvL8h60k,189155,178288244,851
wMQfvV_rFYs,45812,164903965,626
_ccSXwd-IuA,99691,1943422725,1904
QzV8PbguXoo,55560,155958428,568
3zBf5QV-dNE,107724,239096076,936
Y534Sjd80GE,92349,1015499123,5454
JuEA8gMmrEk,119384,167432012,1028
lUjRUUc-wqI,107704,2902145,23
5LBQpjbT-Go,511828,48806062,179
JX7fDTq_4SQ,130227,646902249,3458
f7jYP3a4CAg,45516,3149280592,1950
GfZCWz1i_Uw,863823,5838305857,3716
t7zVRwIX2UA,251860,79516675,484
RNyOqQ4hU7k,59311,619628083,3660
8Ji4Y4vkOM4,43999,25566316066,38785
RVqj1cY5-Ns,179958,146045024,482
pRcgc2y4fhE,224371,3680538,20
VEHy-0rD__A,57639,94674514,1332
CoMMP5JWCGE,875721,540131460,1347
eVt4XE_f9m8,742369,445208398,2344
I3bGavXLdak,144387,5043225,56
Po2GplbUleA,204254,5311771,43
8Z6ZCDDO1Hk,40816,227680476,812
FPuHc0IuaSA,396930,678304208,1462
NvFe-fnoYYk,95374,80403167,165
afpEDjbtsHU,83812,808045697,1277
ZGhzNNmGCmc,57903,45752260801,37921
8bqO3JZx3-M,25031,239787046,869
aEydGmM3XEs,76278,137591018,631
Jz-MGdXaPRk,64168,212930315,674
9vLf5HPaUow,999295,108064318,946
hTBzp0um2NM,140741,106966743,433
I19MT6FbpEI,147799,450077203,1387
gL2n3N6To8w,42972,25540805766,18678
MwV-cKcxUbs,24902,15412225,103
jLPL6O7SJmA,36788,29506090,139
ouCaCl5q5_4,211683,19306119,127
DzU1gwH36zk,30101,3086109840,21134
6nCgWBQM2gQ,72820,13389114,118
nhTSPYXHLU0,18913,1940558945,11777
umcSN5zBMmM,568062,1422740113,798
ab2lzK-ehng,66798,145748388,893
Z-m7pA_8l-Y,45765,975658862,911
cwBuHUPNUDM,521815,63642278,312
1DpGfHWo8qo,110604,8413385885,42899
qdFJmDNcGBI,148699,56506881,392
gix-hRokQ5E,23489,119535595,898
_knQ0CBWE2k,411099,93454458,711
LsYDrVKQN8Y,651077,456431611,1588
7qB9WsTtMIQ,775913,1035322541,8226
Y_e_7kgI3hM,68994,6753647,163
VbIf3z2SqHg,3392189,269036824,217
2htiJGiGpQ4,140600,4246188486,2468
_n350DQvDvM,203203,1281640450,8386
jYum3BxEkHU,31076,30679559,137
X4T8vvNm3Ps,71082,117881900,459
9h5jdh7b5jI,90783,982014797,1275
0tHi26OOwZY,41678,6000044,160
w8eQLwPLt4s,368093,420556159,1161
dpy7pbFj3hg,72743,241659653,368
OZ9vv9BDXl4,77586,17640465314,13055
36DqwhgVVng,356216,4439385,211
bPD2mIeL-iM,37933,647197371,777
oDfFsmm89M4,63404,180941176,1117
xDDLb-spceY,150552,195565297,714
QZoDR35XJDg,62894,7440960,284
rWA49_Es27A,142941,404833609,2395
J-x77daxSis,72888,333314763,2616
r5zT8T-vsUM,30473,13936727325,12445
1lvIJ0tfoOo,221462,31835816684,24934
lwFDLeYV7FM,602799,297330153,173
R2UGp19fkIY,195631,494530792,2584
yCq3v3HODTw,38875,357912144,403
j8rVvitnlhg,172269,261517620,1205
W4vl6K7r2wQ,153336,826064794,1123
Nx4JLJm-suo,31092,28344780166,21932
9PUeoRmJ6kk,115773,570790328,1658
TtQuh--tqXI,614541,97795486,421
jCYlBXjWybI,197150,106738771,493
yWHe1vOpSZA,147935,24143300,569
LPim99ShTCU,861281,89831629,47
KlAuS8FpM9o,461864,1938952604,1695
xgvt33CToEQ,300466,704175032,2581
NG4n2diNWIs,853419,3334087,29
Rjps15Ee-iA,7653931,607041919,1864
hug38Q_yO0g,99349,17709153,84
j0w0xDi1MuA,198606,492615834,1260
Z3_G2iPzLaQ,265215,1347562172,1073
Ecx1zZGzzg0,161011,1664190978,10585
ceKXtM9btqw,664995,17312224238,42899
IHx8Ek1spVs,498305,1148448556,1245
RXvUdeYjJvI,294602,7406727,47
vqLoGp1u76w,1397010,478247589,358
-Y6Cfj3azqA,496090,385310746,1198
omrEdX88tTI,390047,23724563,279
976wuXZo0Z8,79360,49068198,377
Zmo0j3WUJ1I,166870,391925601,5274
ApXRZPIjA2w,232565,345280724,1541
dzcF0MVZDLM,214577,10757942,51
g1Svd4_8bRM,93926,20451453381,17780
STex9vq4400,300282,552207332,5259
0Bb6ZIjDOsM,127892,189547388,800
gJkG_x4LLSc,42459,104324642,483
lGPTxoqttcY,2005741,71182939,209
J1vih1_v5hE,109384,354585165,1040
EdS9GD6TT1w,122824,205530339,669
MU3IBkjKW44,145116,2112059458,2079
y8E90uw-6ew,128950,723931316,2653
x8oWhHUNrcw,2532699,6140128622,42899
43IkXk9fS-M,145213,449086319,1287
z4IgWwO5eWo,40776,155620481,703
jhkEUsljHbI,166966,374792179,1323
PjVXctGW5qw,51210,98069937,319
K6HdgpZDV7k,91239,21539656777,20325
9KZctYWZsGA,270981,158313401,599
ltzWgl7Dmfw,880396,5795284177,3725
kKE8SYiSGNs,976344,308662689,1882
KfReU3xWoTA,78214,6758484,184
hmpuS8IqBc0,917809,1948446233,9715
qN3PVKZCpz8,187820,8141570,230
suk44v2iaHs,690573,422976230,1218
yQbg1yfxplY,80273,18839580,246
REb_Uh-eRWU,159340,350402356,1014
1kCgXKp8I4o,74998,1349540366,1155
Yithixb4syU,1138944,1128259064,8473
YJ8K6K1goG0,210707,775702959,1048
-q1Rh-FWhhs,226394,173472737,617
8Um8jok6aiI,77488,34166754,129
DI0o4qO_EVM,78034,2218070174,1834
c7WpZT8Wfpc,119723,95623814,522
wHEvpiRWpnM,206511,1380429198,1190
LfQ1kCsqIZA,30082,220640629,1882
XEYS7d1CHso,100950,105586682,914
d_m_WGwO_AY,749578,7233210,56
i1cUlJ7b5k4,107350,5572323,40
-3kdG9Rzijc,736431,265078895,1159
zmN3Q7pQAKc,29085,59492094,453
GH5MTCLYhQ0,987019,162753507,955
qPBvYxySTno,102529,4519039871,2714
H3CuaT5B-lk,41167,134368939,671
2lInoOjSWew,842493,540535488,1993
SfopjpNjtIk,29451,422376674,2562
F_-ioZNevEY,29961,21306466844,20163
J6q34L6VC4s,45659,213044338,674
oHA0ae_ctkI,48387,28104040346,20625
8xmLzQj-MKM,34807,426942950,1353
1y7l9_78Wds,94194,37979287,137
ViLNNPc1omw,186332,670996533,2107
cgkl9GlZLZE,71067,129781353,605
NQB9aDNPTsU,129218,581700788,5584
rcWi57ifEnc,27466,349790154,933
qWRczEzsW2g,30167,53108281780,39419
qsVQ79H05_k,690245,230174089,642
VA_RnYZNKuc,514620,344107117,1871
w5IG4kT9GqQ,255595,1331409213,1225
Lbo5bNzbxK8,34739,2947101177,14526
MKmtO6C0Mu0,139062,13781388568,42899
eUQmIRxCxq8,47801,164357031,473
3bmMQIatlPw,339228,170389210,893
kSgy1SiJ-ek,45800,1564850886,5753
UNmrj6rDW0E,155333,307001896,1757
lA4GfAQdLmo,216772,499367589,1885
1okUZ9IVvrs,97063,546854697,1367
3BkXIe44Zr8,196563,363181165,1397
Uld03JDoin4,192582,591527212,3231
iK9eUab73q0,725739,80403437,726
otmMQU_ckuA,81984,19701783808,14403
6nO6TsgnT7o,1131516,813037940,670
b7qfwRMeo0M,380691,569603669,1594
tVbqLxvRmb4,26673,1254522045,7219
jrP6RPbX7Ts,270649,176646661,662
Vr7LB41Cg-Q,65957,5932064,143
UoTwbSZWezg,203024,507704854,1394
ZrVCVyRKnps,297983,234630782,982
hnbDBfKXFsQ,88042,4209894709,14109
AFJh_ofgz5g,254125,262157755,1678
RF384vexsls,43344,459922571,1818
SyBoBkB_rGM,319337,255179318,721
9V4es7sfLUg,230078,531675346,1340
DbdJ6nTmUwU,125881,479507622,1252
jX2Wqf52aG4,56166,122301204,575
0gOWlvwDJ64,102028,4853912189,18559
2HDAEq6Aemg,173897,296571733,1241
RlMarR0OjiE,94964,4751443930,18539
noMrQwSTXdo,244466,344068896,2379
64qZ5JqIJpU,230303,2192550122,5491
YAqs3DPJDIA,209868,144487902,768
eOTwWOWAKpU,99506,257413998,1553
HRVzCj6NegA,193301,403178016,1528
-dThyKlOSZk,183944,578621302,4877
aacjAPqBJ6U,27824,28218546547,18591
ryWcdy_Fva8,742197,118907980,514
RknVZIuSarc,1126202,112305754,398
wWIOGuf3HnQ,491934,1294240604,2121
YQ99mEn22W8,850550,263395241,1549
clr_DEX3RQI,246399,38812646,147
brSszIJnquA,208769,20978836,489
iiBHlB9ArTc,250040,57767575,155
TO3FBogpaxY,2641026,56298359,204
QxEd3AuywG4,504223,7736904461,6757
Vd3sq66h_tg,118653,7656299,58
d1obT-VMWj8,718115,12587894622,32911
yquG1ypB2P4,994123,636226016,2520
gwRaB90R8Wc,571255,1081216439,6405
T9ZD9ycDpkU,406451,6816020,46
w2QWJWXNgSg,775895,231546462,757
3nsZuCJjDSM,464259,184086367,655
hpKGKBsmJGU,173658,312652086,778
5noh8lZLSKg,753998,480797383,924
3AeigxCRPks,1447474,203808419,1002
Gd2rAEdIHi8,318839,850645947,5924
Ejyb4iuAYtY,468123,829262252,2614
v9LagTH4c5w,239383,293505871,2052
IZSzSF0qdeE,244518,558729926,2762
5YWyI2lp3T4,219431,152284550,638
mU5Ja7jEp_U,85982,800558053,3606
_8g1Cv4j_0w,131718,7072822207,23179
q2s2KyqwoHs,73770,24381072,105
8MyLb-eHKG0,725870,7616790,64
zDeiEPNGFAM,132820,208876142,746
aNHuLorML98,142488,349541572,3288
QuV6cSq90TE,102300,29756076670,22066
ZgOT79fFu0Q,3049913,7246763,47
bjXnPxAmimE,383481,2044492213,4165
c9wTfwed5jM,547136,1490123872,1665
cT36YSli47I,109785,123724124,668
Oz0nFwXxG_4,79289,198964571,1034
7qcJyemba6I,95501,7090366,205
NOY_fN4mxxw,200178,13082562,61
e-0K_PSo8wY,279172,5341612,29
smH_f6bAeUc,93090,16780000210,13916
JGBGZWKgUso,1205564,231702078,888
pXtKsKWpVeE,884732,6430199553,4123
fATBdmqplRE,26939,102826550,500
8TJKDQaQynM,657934,839594921,1985
7VguWCMsvbA,161407,3176579292,8630
PK67-pKp3PY,528787,22258901,127
sJT5TGUFI1g,136600,26419282,205
kllLEsN4V1g,32347,1372298874,1452
PJ1GQfuvcTs,188026,514732028,2703
VDgIL0L1u20,1570030,1747592635,1045
Vnm4F7fKXVY,239395,8021734,46
ckcp2lYNukI,1063592,272259685,2193
VUtm5Chhu6w,81451,378836737,1233
Zt_a-1ZnS2E,67035,524923429,2850
dNPwmzXl32U,55486,6254750,48
GHgEMoTLe6Y,73351,158201008,918
zXp-rmycgzA,114912,186251998,813
U-COBppsqi8,44918,18320376,168
2Djt6JNkkXU,37760,580828453,2553
WuOu8AdMcDY,220450,1468358774,6026
CnhCgw524KE,38850,961505240,4806
mjSksG8nY-I,260175,673329595,856
57nqDirCXeM,31977,1518463810,4349
N1ws6kkDrJ8,42279,55561372115,42899
yn0p5DFa3lo,40448,32377535665,22106
MFqGXEEEpxQ,345737,984300365,8660
Pdfw-JfW8Ec,68947,71348734,887
TlDLt2FzaW4,50259,534416885,283
MK4pdawDm5M,48207,23558244370,18105
QUGsSG-dgUI,508829,4182345,45
K9xbOQ5VHZk,541389,410467931,2155
Y8SVfa7XYRk,86775,108639724,594
XORlvOhj0hU,129593,853420122,663
8_mZ9xJUmY8,899279,90049031,841
n-HppUyHApc,709052,436882734,1066
GZUKgqR9sbo,123455,95080310,590
pLiGkcjVemE,646630,392555467,1379
lmPbM3xAzy0,896199,229502502,1358
kiOKTvEa90E,158222,183972994,757
tagvIXc40bU,390543,4740460,61
kq3wa2ajlZs,101755,92488746,847
1ehRINffs5Q,114130,585360669,752
Hv6sC8rp35U,86617,19651045175,14810
U_JYYkhU7LU,67323,365311873,1259
AOs8NEOQWIE,47800,445611365,464
lSM7_YXCrxU,235943,241492970,688
eV6x9RP1OwQ,85417,3665370613,1672
njzKUWAFi2c,332486,1516009143,1864
JvhltWxRxNw,337541,1046379576,1175
